Thread ID: 70233331333020
Fiber ID: 70233331295140
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::TransactionManager#begin_transaction 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::DatabaseStatements#begin_transaction 
   NaN      0.000     0.000     0.000     0.000     3098  *Array#each 
   NaN      0.000     0.000     0.000     0.000      649   ActiveRecord::ConnectionAdapters::ConnectionPool#connection_cache_key 
   NaN      0.000     0.000     0.000     0.000      200   ActiveRecord::ConnectionAdapters::ConnectionPool#connection 
   NaN      0.000     0.000     0.000     0.000     1399  *Array#map 
   NaN      0.000     0.000     0.000     0.000      600   Array#compact 
   NaN      0.000     0.000     0.000     0.000      450   Hash#each_pair 
   NaN      0.000     0.000     0.000     0.000     1500   Kernel#dup 
   NaN      0.000     0.000     0.000     0.000      250   Concurrent::Collection::NonConcurrentMapBackend#dupped_backend 
   NaN      0.000     0.000     0.000     0.000      250   Concurrent::Collection::NonConcurrentMapBackend#each_pair 
   NaN      0.000     0.000     0.000     0.000      200   Concurrent::Map#values 
   NaN      0.000     0.000     0.000     0.000     2749   Concurrent::Collection::NonConcurrentMapBackend#[] 
   NaN      0.000     0.000     0.000     0.000     2749   Concurrent::Map#[] 
   NaN      0.000     0.000     0.000     0.000      300   <Module::Process>#pid 
   NaN      0.000     0.000     0.000     0.000      300   ActiveRecord::ConnectionAdapters::ConnectionHandler#owner_to_pool 
   NaN      0.000     0.000     0.000     0.000      200   ActiveRecord::ConnectionAdapters::ConnectionHandler#connection_pool_list 
   NaN      0.000     0.000     0.000     0.000      300   <Class::ActiveRecord::Base>#default_connection_handler 
   NaN      0.000     0.000     0.000     0.000     2800   Thread#[] 
   NaN      0.000     0.000     0.000     0.000     8095   <Class::Thread>#current 
   NaN      0.000     0.000     0.000     0.000     2050   ActiveSupport::PerThreadRegistry#instance 
   NaN      0.000     0.000     0.000     0.000      300   <Class::ActiveRecord::RuntimeRegistry>#connection_handler 
   NaN      0.000     0.000     0.000     0.000      300   <Class::ActiveRecord::Base>#connection_handler 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::TestFixtures#enlist_fixture_connections 
   NaN      0.000     0.000     0.000     0.000     2597   Kernel#hash 
   NaN      0.000     0.000     0.000     0.000      750   Array#include? 
   NaN      0.000     0.000     0.000     0.000     2300   String#to_s 
   NaN      0.000     0.000     0.000     0.000      100   ActiveRecord::TestFixtures::ClassMethods#uses_transaction? 
   NaN      0.000     0.000     0.000     0.000      150   ActiveSupport::TestCase#name 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActiveSupport::TestCase>#use_transactional_tests 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::TestCase#use_transactional_tests 
   NaN      0.000     0.000     0.000     0.000      100   ActiveRecord::TestFixtures#run_in_transaction? 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActiveSupport::TestCase>#pre_loaded_fixtures 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::TestCase#pre_loaded_fixtures 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::TestFixtures#setup_fixtures 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::TestFixtures#before_setup 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Runner#before_setup 
   NaN      0.000     0.000     0.000     0.000     1899   Kernel#block_given? 
   NaN      0.000     0.000     0.000     0.000      100   Rails::Engine#routes 
   NaN      0.000     0.000     0.000     0.000       50   <Module::Rails>#application 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::IntegrationTest#before_setup 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Testing::Performance#run_test 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Testing::Performance::Performer#run_test 
   NaN      0.000     0.000     0.000     0.000        1   Integer#times 
   NaN      0.000     0.000     0.000     0.000       51   Integer#to_i 
   NaN      0.000     0.000     0.000     0.000     1401   Hash#initialize_copy 
   NaN      0.000     0.000     0.000     0.000     2001   Kernel#initialize_dup 
   NaN      0.000     0.000     0.000     0.000      501   Hash#merge 
   NaN      0.000     0.000     0.000     0.000        1   <Class::RenderJsonTest>#profile_options 
   NaN      0.000     0.000     0.000     0.000      700   Kernel#public_send 
   NaN      0.000     0.000     0.000     0.000     2100   Kernel#class 
   NaN      0.000     0.000     0.000     0.000      650   Kernel#instance_variable_defined? 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::PerformanceTest#profile_options 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance#full_profile_options 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Performer#full_profile_options 
   NaN      0.000     0.000     0.000     0.000     1501   Kernel#respond_to? 
   NaN      0.000     0.000     0.000     0.000       49   ActiveRecord::ConnectionAdapters::QueryCache#configure_query_cache! 

* indicates recursively called methods
